x,y,score
0.08,0.62,1.31875
0.55,0.29,2.5361
0.97,0.61,2.6527
0.18,0.16,2.1046
0.92,0.66,3.1871
0.0,0.57,1.01145
0.94,1.0,4.04595
0.77,0.77,3.47105
0.05,0.64,1.2177
0.35,0.02,2.9571
0.25,0.82,1.9019
0.56,0.96,2.86635
0.86,0.73,3.7503
0.68,0.04,2.97785
0.62,0.06,2.9192
0.35,0.51,2.29245
0.5,0.91,2.68825
0.1,0.43,1.44865
0.5,0.67,2.73155
0.88,0.5,2.2599
0.49,0.94,2.65395
0.11,1.0,1.39535
0.96,0.06,2.9867
0.33,0.16,2.51255
0.93,0.22,2.60925
0.06,0.96,1.226
0.18,0.07,2.6713
0.4,0.86,2.39895
0.26,0.14,2.47615
0.36,0.4,2.3227
0.24,0.55,1.9033
0.19,0.23,1.9397
0.53,0.52,2.82655
0.1,0.55,1.4186
0.89,0.1,2.88025
0.76,0.12,2.81415
0.92,0.35,2.343
0.84,0.07,2.9382
0.38,0.0,3.0102
0.1,0.75,1.38035
0.29,0.6,2.0737
0.4,0.14,2.63745
0.21,0.29,1.95115
0.75,0.29,2.4419
0.27,0.38,2.0965
0.82,0.84,3.7095
0.75,0.19,2.643
0.12,0.57,1.48405
0.58,0.39,2.6405
0.42,0.32,2.4278
0.76,0.83,3.5146
0.65,0.96,3.1364
0.86,0.38,2.3039
0.93,0.04,3.0352
0.62,0.86,3.071
0.3,0.13,2.55655
0.72,0.06,2.9346
0.63,0.9,3.1089
0.9,0.19,2.67065
0.35,0.54,2.2942
0.64,0.84,3.1551
0.2,0.06,2.7032
0.63,0.15,2.69355
0.34,0.29,2.32065
0.69,0.7,3.23995
0.37,0.48,2.3806
0.21,0.94,1.74885
0.18,0.1,2.3742
0.78,0.04,2.99965
0.74,0.13,2.78865
0.14,0.93,1.49915
0.5,0.36,2.5455
0.98,1.0,4.1544
0.48,0.11,2.75745
0.2,0.18,2.129
0.62,0.75,3.08155
0.72,0.13,2.75835
0.9,0.23,2.59825
0.09,0.77,1.35755
0.91,0.69,3.68495
1.0,0.72,3.7412
0.02,0.35,1.12735
0.07,0.98,1.2455
0.1,0.78,1.38475
0.48,0.26,2.5115
0.76,0.7,3.4191
0.29,1.0,2.0125
0.99,0.46,2.1691
0.55,0.47,2.71135
0.73,0.59,3.07575
0.99,0.62,2.88775
0.98,0.61,2.5897
0.87,0.87,3.8447
0.21,0.69,1.78205
0.88,0.15,2.75965
0.48,0.9,2.63285
0.13,0.01,2.91235
0.75,0.92,3.47105
0.29,0.04,2.8756
0.2,0.89,1.71675
0.32,0.72,2.15445
0.46,0.09,2.79045
0.88,0.34,2.35255
0.76,0.17,2.68025
0.26,0.13,2.5191
0.09,0.98,1.3291
0.61,0.41,2.52115
0.05,0.18,1.446
0.64,1.0,3.1187
0.6,0.14,2.7144
0.78,0.11,2.8384
0.14,0.34,1.6445
0.14,0.1,2.2703
0.81,0.47,2.31475
0.92,0.72,3.69385
0.48,0.41,2.6038
0.57,0.64,2.91875
1.0,0.84,4.24665
0.69,0.71,3.28845
0.6,0.11,2.7875
0.76,0.81,3.5271
0.1,0.26,1.5134
0.55,0.11,2.7775
0.35,0.76,2.2419
0.13,0.7,1.49215
0.99,0.48,2.1573
0.68,0.73,3.2662
0.13,0.26,1.6757
0.79,0.97,3.59285
0.87,0.93,3.8473
0.33,0.21,2.38885
0.8,0.71,3.5584
0.57,0.29,2.44095
0.86,0.09,2.898
0.32,0.35,2.24345
0.26,0.74,1.94355
0.36,0.85,2.2573
0.03,0.49,1.1619
0.99,0.04,3.0414
0.63,0.52,2.8251
0.44,0.55,2.57105
0.28,0.13,2.5112
0.01,0.83,1.03575
0.25,0.37,2.0338
0.46,0.83,2.57375
0.32,0.66,2.1643
0.57,0.5,2.7649
0.42,0.29,2.462
0.45,0.35,2.5138
0.91,0.32,2.4212
0.06,0.54,1.2692
0.69,0.29,2.44575
0.73,0.08,2.8894
0.62,0.46,2.72885
0.72,0.91,3.38215
0.69,0.22,2.54565
0.24,0.96,1.84215
0.6,1.0,3.00415
0.96,0.15,2.7924
0.05,0.53,1.2251
0.17,0.94,1.61155
0.09,0.39,1.4247
0.3,0.23,2.2957
0.71,0.22,2.56655
0.07,0.58,1.29445
0.36,0.92,2.22425
0.29,0.48,2.1256
0.58,0.48,2.7534
0.65,0.51,2.77515
0.83,0.28,2.46625
0.85,0.11,2.85085
0.59,0.98,2.97145
0.25,0.44,1.9662
0.53,0.14,2.70335
0.87,0.2,2.6418
0.75,0.11,2.8301
0.96,0.47,2.25585
0.29,0.82,2.02025
0.17,0.79,1.619
0.79,0.46,2.46195
0.33,0.4,2.25285
0.0,0.36,1.04495
0.0,0.4,1.03285
0.74,0.18,2.6584
0.75,0.12,2.8029
0.2,0.26,1.9611
0.03,0.07,1.7981
0.09,0.35,1.43465
0.09,0.71,1.34495
0.58,0.12,2.7609
0.62,0.65,3.09435
1.0,0.69,3.1996
0.24,0.42,1.9701
0.43,0.26,2.46635
0.46,0.99,2.55905
0.32,0.19,2.427
0.23,0.16,2.31015
0.51,0.02,2.99175
0.15,0.99,1.53285
0.54,0.4,2.6333
0.53,0.18,2.623
0.07,0.53,1.30135
0.26,0.81,1.93205
0.75,0.34,2.4409
0.34,0.11,2.68185
0.61,0.12,2.7694
0.34,0.66,2.22795
0.41,0.53,2.47855
0.81,0.03,3.03665
0.86,0.47,2.30085
0.05,0.6,1.2111
0.69,0.26,2.47605
0.46,0.04,2.92805
0.41,0.1,2.7519
0.21,0.85,1.76125
0.69,0.91,3.31265
0.28,0.17,2.38745
0.52,0.99,2.7228
0.94,0.23,2.6028
0.27,0.34,2.1037
0.42,0.7,2.4904
0.51,0.98,2.71445
0.9,0.14,2.79985
0.96,0.61,2.64735
0.28,0.73,2.01035
0.13,0.59,1.53275
0.89,0.5,2.4007
0.01,0.43,1.0739
0.31,0.39,2.1802
1.0,0.75,3.6751
0.23,0.1,2.56195
0.61,0.74,3.09405
0.41,0.45,2.4742
0.66,0.5,2.9102
0.4,0.97,2.36435
0.07,0.96,1.24685
0.73,0.46,2.69695
0.87,0.79,3.8004
0.02,0.46,1.11365
0.22,0.42,1.8963
0.86,0.74,3.596
0.74,0.44,2.5346
0.91,0.73,3.6256
0.11,0.57,1.4407
0.59,0.56,2.8706
0.77,0.07,2.9315
0.53,0.89,2.7892
0.38,0.07,2.82905
0.53,0.34,2.4973
0.74,0.89,3.44595
0.68,0.56,2.94165
0.59,0.34,2.46455
0.75,0.88,3.47435
0.85,0.72,3.57135
0.61,0.0,3.06015
0.63,0.39,2.47805
0.04,0.74,1.15655
0.55,0.59,2.8171
0.5,0.34,2.5209
0.94,0.22,2.6164
0.7,0.12,2.8093
0.75,0.78,3.4927
0.64,0.44,2.6999
0.34,0.09,2.74015
0.05,0.91,1.17405
0.61,0.73,3.04685
0.24,0.99,1.8366
0.82,0.26,2.5034
0.77,0.29,2.44305
0.08,0.86,1.29645
0.74,0.42,2.41095
0.13,0.33,1.6139
0.81,0.26,2.51975
0.36,0.69,2.2932
0.94,0.73,3.5768
0.94,0.63,2.92835
0.95,0.09,2.9174
0.23,0.27,2.04925
0.15,0.39,1.6563
0.57,0.69,2.977
0.13,0.79,1.4585
0.77,0.92,3.53195
0.12,0.9,1.4364
0.73,0.41,2.4685
0.09,0.7,1.36715
0.64,0.39,2.6013
0.4,0.72,2.45275
0.13,0.1,2.26205
0.76,0.58,3.1311
0.57,0.14,2.70465
0.84,0.52,2.6279
0.35,0.13,2.6305
0.81,0.35,2.3567
0.67,0.64,3.1788
0.62,0.11,2.794
0.15,0.01,2.91155
0.89,0.52,2.5555
0.92,0.98,3.9838
0.68,0.8,3.26275
0.7,0.54,2.97665
0.13,0.5,1.53675
0.49,0.56,2.68295
0.14,0.58,1.5704
0.12,0.29,1.58845
0.5,0.42,2.5752
0.98,0.51,2.25395
0.85,0.69,3.48835
0.33,0.67,2.20645
0.47,0.07,2.84845
0.57,0.73,2.9516
0.78,0.84,3.59645
0.72,0.68,3.3038
0.21,0.72,1.7757
0.05,0.5,1.24225
0.63,0.92,3.0936
0.2,0.55,1.7775
0.3,0.63,2.1096
0.87,0.42,2.3259
0.51,0.71,2.75395
0.53,0.25,2.543
0.43,0.77,2.492
0.88,0.77,3.7933
0.43,0.36,2.46945
0.05,0.9,1.18615
0.45,0.03,2.9547
0.96,0.59,2.54395
0.89,0.77,3.82935
0.67,0.2,2.6168
0.79,0.13,2.7771
0.55,0.88,2.83835
0.7,0.74,3.34515
0.0,0.43,1.02905
0.59,0.04,2.96305
0.26,0.22,2.2554
0.04,0.24,1.26705
0.19,0.46,1.7668
0.87,0.28,2.46305
0.57,0.15,2.68535
0.62,0.58,2.9828
0.1,0.31,1.52395
0.94,0.14,2.79505
0.84,0.42,2.33435
0.07,0.32,1.3586
0.2,0.15,2.1768
0.13,0.9,1.47465
0.15,0.59,1.59855
0.21,0.17,2.20465
0.77,0.68,3.4822
0.14,0.66,1.5351
0.46,0.54,2.6123
0.24,0.49,1.93395
0.48,0.25,2.51445
0.27,0.62,2.0026
0.35,0.72,2.22455
0.42,0.78,2.4529
0.96,0.45,2.2317
0.02,0.17,1.20575
0.17,0.54,1.68515
0.62,0.98,3.065
0.23,0.79,1.81785
0.42,0.6,2.4903
0.45,0.11,2.7378
0.54,0.82,2.85375
0.57,0.45,2.7436
0.88,0.6,2.8094
0.07,0.5,1.3073
0.84,0.91,3.76175
0.31,0.11,2.65325
0.13,0.4,1.5816
0.97,0.85,4.0987
0.04,0.29,1.23885
0.63,0.75,3.14025
0.32,0.29,2.27005
0.67,0.67,3.2221
0.15,0.37,1.6682
0.3,0.71,2.08325
0.37,0.99,2.2605
0.57,0.96,2.89315
0.29,0.38,2.15715
0.61,0.68,3.0485
0.42,0.79,2.462
0.65,0.74,3.19725
0.08,0.49,1.34345
0.02,0.12,1.3991
0.58,0.83,2.94205
0.24,0.59,1.89205
0.71,0.81,3.3652
1.0,0.83,4.10575
0.71,0.0,3.08715
0.18,0.59,1.69265
0.67,0.93,3.2143
0.11,0.85,1.3989
0.33,0.38,2.2715
0.72,0.76,3.3991
0.39,0.91,2.3273
0.28,0.16,2.4156
0.95,0.75,3.79395
0.62,0.15,2.6999
0.6,0.02,3.0075
0.61,0.93,3.05575
0.14,0.01,2.90335
0.26,0.63,1.9695
0.86,0.15,2.76165
0.96,0.08,2.94325
0.94,0.68,3.18655
0.2,0.91,1.69045
0.96,0.69,3.3792
0.08,0.05,2.4553
0.55,0.12,2.7504
0.29,0.03,2.90685
0.87,0.34,2.38005
0.59,0.27,2.47935
0.69,0.49,2.80405
0.8,0.53,2.73255
0.16,0.03,2.8015
0.21,0.59,1.7938
0.99,0.3,2.449
0.54,0.59,2.84975
0.14,0.57,1.55105
0.17,0.82,1.62765
0.77,0.45,2.5623
0.65,0.86,3.17735
0.16,0.18,2.00735
0.68,0.39,2.4612
0.03,0.36,1.174
0.35,0.21,2.4457
0.57,0.51,2.77415
0.25,0.96,1.85065
0.99,0.69,3.13695
0.22,0.46,1.9098
1.0,0.97,4.22205
0.41,0.4,2.43255
0.86,0.0,3.1158
0.78,0.59,3.0934
0.78,0.63,3.2884
0.08,0.84,1.2936
0.07,0.57,1.29655
0.9,0.99,3.9219
0.78,0.01,3.06885
0.26,0.39,2.05075
0.93,0.71,3.5567
0.6,0.7,3.04655
0.5,0.39,2.60415
0.26,0.59,1.98455
0.96,0.31,2.43005
0.58,0.34,2.5099
0.04,0.15,1.42555
0.26,0.65,1.95405
0.81,0.87,3.65245
0.38,0.32,2.3694
0.59,0.31,2.4863
0.24,0.18,2.21485
0.31,0.92,2.08605
0.07,0.81,1.27005
0.01,0.82,1.0359
0.96,0.94,4.1096
0.38,0.2,2.4896
0.88,0.91,3.8724
0.19,0.99,1.66975
0.41,0.58,2.4684
0.07,0.18,1.5291
0.67,0.11,2.8035
0.25,0.15,2.3767
0.11,0.13,1.8874
0.2,0.62,1.77725
0.61,0.19,2.61645
0.06,0.32,1.3315
0.59,0.73,3.00025
0.12,0.88,1.4364
0.13,0.93,1.4568
0.09,0.95,1.33815
0.35,0.52,2.28865
0.21,0.11,2.51425
0.9,0.61,2.92345
0.47,0.16,2.6255
0.06,0.69,1.23605
0.75,0.66,3.35455
0.88,0.84,3.88115
0.95,0.34,2.37375
0.28,0.04,2.8603
0.47,0.03,2.95475
0.92,0.9,4.0032
0.46,0.14,2.6717
0.11,0.65,1.452
0.09,0.79,1.3549
0.75,0.06,2.95285
0.69,0.42,2.578
0.05,0.26,1.3172
0.12,0.25,1.64755
0.79,0.83,3.604
0.03,0.9,1.1049
0.65,0.88,3.15525
0.61,0.33,2.4534
0.32,0.43,2.2331
0.45,0.27,2.47425
0.64,0.04,2.9737
0.47,0.81,2.61955
0.87,0.49,2.51245
0.49,0.4,2.58405
0.3,0.55,2.12585
0.0,0.19,1.12565
0.59,0.28,2.50395
0.78,0.12,2.80485
0.6,0.88,3.00445
0.29,0.23,2.28825
0.58,0.2,2.57385
0.38,0.01,2.98075
0.23,0.45,1.90455
0.74,0.36,2.3849
0.16,0.32,1.7324
0.29,0.3,2.17745
0.61,0.49,2.72865
0.47,0.64,2.6554
0.1,0.23,1.5692
0.72,0.05,2.9635
0.61,0.77,3.07005
0.49,0.72,2.669
0.75,0.42,2.5081
0.24,0.19,2.27955
0.25,0.67,1.93345
0.73,0.52,2.8323
0.72,0.46,2.7516
0.04,0.6,1.1903
0.87,0.69,3.52555
0.6,0.98,2.99095
0.08,0.85,1.3132
0.02,0.66,1.0812
0.06,0.66,1.2463
0.83,0.0,3.10535
0.71,0.26,2.4774
0.38,0.71,2.3341
0.39,0.16,2.58915
0.93,0.87,4.03785
0.19,0.29,1.8458
0.51,0.82,2.75785
0.68,0.64,3.1487
0.6,0.82,3.0641
0.77,0.8,3.5294
0.98,0.41,2.24065
0.52,0.83,2.77295
0.65,0.15,2.7
0.56,0.26,2.4853
0.49,0.63,2.7162
0.63,0.44,2.59775
0.87,0.01,3.09135
0.53,0.21,2.5669
0.34,0.67,2.2288
0.47,0.95,2.589
0.18,0.35,1.7972
0.2,0.23,2.0007
0.13,0.72,1.4846
0.05,0.32,1.2979
0.17,0.61,1.6734
0.77,0.46,2.53185
0.53,0.26,2.5083
0.66,0.72,3.19815
0.37,0.27,2.3777
0.91,0.61,3.01875
0.14,0.02,2.87605
0.45,0.15,2.64945
0.42,0.06,2.8551
0.48,0.01,3.0073
0.55,0.03,2.96955
0.47,0.04,2.9278
0.27,0.65,2.0215
0.02,0.38,1.12855
0.38,0.25,2.42785
0.32,0.2,2.39265
0.8,0.0,3.1011
0.81,0.05,2.9724
0.69,0.32,2.42275
0.37,0.15,2.59565
0.74,0.67,3.4428
0.32,0.87,2.1216
0.95,0.35,2.366
0.2,0.75,1.74215
0.27,0.29,2.155
0.83,0.52,2.51285
0.1,0.15,1.7445
0.35,0.38,2.29
0.18,0.57,1.7
0.53,0.17,2.659
0.27,0.7,2.01535
0.3,0.94,2.04405
0.06,0.19,1.45675
0.1,0.09,2.2367
0.19,0.76,1.7164
0.95,0.21,2.6536
0.17,0.96,1.61575
0.86,0.71,3.6061
0.52,0.51,2.73945
0.56,0.71,2.92025
0.15,0.67,1.5858
0.4,0.77,2.40315
0.07,0.49,1.3102
0.93,0.81,3.9947
0.57,0.97,2.89605
0.63,0.26,2.5048
0.72,0.26,2.4954
0.16,0.01,2.9264
0.75,0.18,2.66935
0.33,0.55,2.2104
0.54,0.58,2.83035
0.1,0.14,1.808
0.12,0.56,1.47445
0.2,0.48,1.7875
0.18,0.86,1.65725
0.49,0.07,2.85815
0.48,0.28,2.49435
0.13,0.31,1.64445
0.24,1.0,1.8306
0.97,0.29,2.46915
0.12,0.3,1.5816
0.4,0.1,2.74685
0.29,0.68,2.04405
0.01,0.92,1.03175
0.65,0.92,3.1524
0.66,0.91,3.20365
0.98,0.23,2.60985
0.81,0.14,2.78505
0.07,0.1,1.9291
0.49,0.12,2.74535
0.05,0.38,1.2751
0.92,0.09,2.91425
0.51,0.92,2.71645
0.2,0.93,1.68825
0.28,0.88,1.9743
1.0,0.05,3.02045
0.09,0.58,1.39045
0.11,0.43,1.51445
0.54,0.38,2.5079
0.79,0.6,3.0403
0.14,0.85,1.50255
0.71,0.9,3.34915
0.46,0.24,2.5113
0.95,0.89,4.0909
0.67,0.25,2.47955
0.8,0.72,3.57465
0.58,0.04,2.9639
0.66,0.47,2.73135
0.68,0.0,3.07575
0.54,0.81,2.8493
0.23,0.37,1.9568
0.05,0.12,1.61235
0.96,0.67,3.2181
0.61,0.54,2.8533
0.38,0.38,2.36975
0.98,0.44,2.18355
0.89,0.22,2.60385
0.22,0.06,2.728
0.73,0.4,2.41605
0.82,0.2,2.64335
0.39,0.83,2.3612
0.01,0.23,1.1217
0.08,0.94,1.29405
0.34,0.7,2.2204
0.83,0.37,2.3152
0.58,0.17,2.6362
0.69,0.53,2.9392
0.49,0.99,2.6324
0.24,0.69,1.8842
0.03,0.52,1.15305
0.44,0.47,2.5452
0.35,0.68,2.2362
0.2,0.01,2.93505
0.53,0.81,2.79545
0.47,0.69,2.64555
0.55,0.27,2.5032
0.31,0.24,2.3129
0.91,0.51,2.46275
0.91,0.06,2.97135
0.85,0.05,2.98345
0.57,0.88,2.93115
0.79,0.9,3.61165
0.98,0.34,2.3759
0.76,0.76,3.50345
0.9,0.67,3.41385
0.3,0.06,2.79505
0.12,0.34,1.55675
0.22,0.84,1.78475
0.37,0.96,2.28215
0.47,0.02,2.97415
0.96,0.16,2.7627
0.89,0.68,3.349
0.29,0.27,2.221
0.08,1.0,1.27445
0.77,0.96,3.53055
0.43,0.47,2.503
0.17,0.92,1.61425
0.77,0.55,2.74185
0.7,0.6,3.11595
0.44,0.85,2.5139
0.12,0.22,1.6901
0.89,0.64,3.06435
0.85,0.23,2.5685
0.58,0.68,2.96945
0.13,0.84,1.4852
0.08,0.37,1.39325
0.93,0.42,2.23485
0.81,0.44,2.3951
0.84,0.98,3.74185
0.13,0.71,1.5001
0.02,0.29,1.1517
0.68,0.46,2.67835
0.97,0.52,2.3491
0.6,0.3,2.51795
0.12,0.08,2.276
0.79,0.73,3.48665
0.0,0.44,1.02625
0.27,0.14,2.4689
0.3,0.74,2.08285
0.23,0.82,1.83285
0.1,0.86,1.3756
0.93,0.85,4.0414
0.18,0.0,2.96355
0.51,0.48,2.7231
0.06,0.68,1.2315
0.4,0.01,2.98445
0.52,0.38,2.57155
0.04,0.58,1.18125
0.1,0.4,1.46955
0.37,0.61,2.34865
0.92,0.26,2.52665
0.06,0.95,1.2168
0.26,0.54,1.9985
0.13,0.61,1.5229
0.24,0.68,1.8714
0.15,0.32,1.7009
0.66,0.19,2.6205
0.3,0.0,2.9945
0.05,0.49,1.2357
0.42,0.12,2.69895
0.78,0.32,2.37505
0.59,0.23,2.5317
0.05,0.47,1.24085
0.38,0.92,2.3077
0.15,0.19,1.9429
0.48,0.67,2.65255
0.55,0.28,2.4801
0.17,0.84,1.597
0.3,0.5,2.14355
0.75,0.09,2.8716
0.55,0.5,2.7486
0.43,0.89,2.49165
0.27,0.49,2.05105
0.97,0.82,4.13605
0.44,0.32,2.4642
0.92,0.16,2.74455
0.32,0.83,2.13365
0.11,0.22,1.6513
0.58,0.62,2.97215
0.39,0.12,2.6707
0.61,0.1,2.8123
0.11,0.89,1.40985
0.46,0.81,2.5763
0.91,0.04,3.02615
0.84,0.62,3.06115
0.79,0.41,2.3847
0.61,0.25,2.503
0.89,0.15,2.7675
0.17,0.63,1.6262
0.99,0.71,3.53835
0.15,0.76,1.57435
0.64,0.7,3.1719
0.9,0.95,3.92435
0.44,0.28,2.4772
0.37,0.09,2.76515
0.36,0.71,2.2788
0.01,0.27,1.1186
0.83,0.51,2.4882
0.01,0.84,1.03575
0.48,0.18,2.60305
0.14,0.51,1.5944
0.95,0.52,2.23985
0.49,0.37,2.5152
0.03,0.31,1.20375
0.45,0.72,2.5898
0.8,0.88,3.6416
0.81,0.83,3.66475
0.32,0.31,2.2598
0.77,0.31,2.42105
0.74,0.74,3.4106
0.02,0.84,1.07025
0.8,0.45,2.45725
0.12,1.0,1.42755
0.22,0.98,1.76365
0.15,0.05,2.6616
0.25,0.0,2.9803
0.35,0.63,2.28235
0.49,0.85,2.6566
0.49,0.19,2.5742
0.94,0.43,2.20905
0.41,0.44,2.4734
0.25,0.89,1.8961
0.74,0.57,2.9451
0.77,0.57,3.1125
0.95,1.0,4.06455
0.3,0.01,2.966
0.65,0.76,3.194
0.15,0.91,1.53095
0.9,0.77,3.87405
0.51,0.35,2.56805
0.6,0.15,2.71815
0.87,0.39,2.254
0.44,0.89,2.51935
0.57,0.44,2.66255
0.39,0.21,2.4878
0.75,0.56,3.03495
0.17,0.22,1.90855
0.29,0.37,2.15735
0.92,0.67,3.43165
0.92,0.71,3.6074
0.02,0.99,1.07185
0.08,0.17,1.5822
0.41,0.07,2.83355
0.64,0.57,3.0297
0.69,0.69,3.2461
0.2,0.56,1.777
0.56,0.52,2.87405
0.15,0.45,1.64025
0.48,0.53,2.6672
0.91,0.27,2.5127
0.97,0.71,3.65145
0.41,0.51,2.4893
0.23,0.75,1.8326
0.88,0.95,3.86015
0.68,0.84,3.2648
0.86,0.94,3.8146
0.29,0.76,2.03775
0.56,0.05,2.92
0.42,0.4,2.45375
0.23,0.17,2.23205
0.89,0.8,3.87315
0.6,0.67,3.0258
0.85,0.4,2.28085
0.04,0.73,1.1731
0.39,0.49,2.42615
0.17,0.06,2.6719
0.88,0.79,3.8478
0.32,0.59,2.16775
0.02,0.11,1.38715
0.5,0.75,2.73755
0.28,0.27,2.20195
0.29,0.0,2.9937
0.95,0.11,2.87925
0.13,0.37,1.5789
0.94,0.16,2.76105
0.81,0.09,2.88115
0.07,0.76,1.28095
0.79,0.58,2.96515
0.82,0.97,3.66605
0.72,0.25,2.4978
0.09,0.38,1.4456
0.81,0.23,2.57115
0.83,0.5,2.52455
0.41,0.91,2.41815
0.9,0.16,2.74655
0.88,0.47,2.288
0.47,0.82,2.6167
0.43,0.11,2.71935
0.79,0.27,2.45575
0.72,0.18,2.66385
0.74,0.56,3.0743
0.58,0.21,2.5726
0.36,0.93,2.25915
0.67,0.32,2.42435
0.18,1.0,1.62555
0.11,0.76,1.41045
0.16,0.76,1.59645
0.52,0.67,2.8205
0.94,0.45,2.257
0.9,0.84,3.8795
0.16,0.5,1.6435
0.49,0.89,2.6644
0.48,0.77,2.6381
0.49,0.01,3.00785
0.57,0.48,2.77515
0.04,0.8,1.15245
0.65,0.99,3.1544
0.22,0.38,1.91275
0.15,0.73,1.5673
0.33,0.43,2.24275
0.42,0.0,3.01995
0.18,0.23,1.91775
0.7,0.33,2.37915
0.22,0.55,1.85395
0.43,0.81,2.4946
0.38,0.77,2.3171
0.28,0.89,2.0128
0.02,0.59,1.089
0.58,0.82,2.9591
0.0,0.94,0.9967
0.75,0.15,2.7393
0.12,0.54,1.5133
0.46,0.23,2.51195
0.58,0.86,2.96785
0.01,0.75,1.04085
0.74,0.55,2.87505
0.63,0.67,3.09835
0.09,0.81,1.35285
1.0,0.23,2.60505
0.46,0.17,2.6115
0.97,0.17,2.7493
0.19,0.91,1.6816
0.08,0.57,1.32085
0.86,0.1,2.88005
0.77,0.24,2.5467
0.59,0.77,3.01215
0.16,0.94,1.5766
0.33,0.65,2.20375
0.49,0.92,2.64715
0.77,0.25,2.5246
0.27,0.57,2.02815
0.98,0.26,2.5525
0.3,0.1,2.66195
0.95,0.59,2.69395
0.84,0.18,2.6831
0.57,0.66,2.9204
0.21,0.31,1.91355
0.01,0.89,1.03435
0.41,0.0,3.01835
0.94,0.12,2.8564
0.55,0.96,2.85875
0.47,0.49,2.6192
0.73,0.03,3.01095
0.85,1.0,3.7682
0.47,0.67,2.6416
0.84,0.1,2.86795
0.49,0.95,2.6588
0.01,0.66,1.04765
0.9,0.97,3.93435
0.97,0.78,3.9229
0.53,0.5,2.7805
0.48,0.86,2.62165
0.29,0.67,2.07775
0.05,0.28,1.3036
0.26,0.25,2.13725
0.59,0.66,3.0081
0.95,0.73,3.67785
0.56,0.91,2.8999
0.15,0.98,1.5151
0.55,0.63,2.8908
0.97,0.47,2.17045
0.57,1.0,2.8942
0.97,0.35,2.3695
0.29,0.08,2.7205
0.87,0.5,2.6104
0.94,0.51,2.2837
0.69,0.97,3.2666
0.86,0.7,3.5344
0.18,0.58,1.6815
0.51,0.6,2.77665
0.76,0.41,2.36235
0.9,0.8,3.89125
0.04,0.42,1.2084
0.7,0.29,2.44405
0.21,0.93,1.74745
0.86,0.58,2.85265
0.38,0.4,2.37975
0.32,0.09,2.7224
0.28,0.49,2.05825
0.15,0.65,1.58945
0.92,0.1,2.8938
0.88,0.9,3.88125
0.51,0.21,2.55985
0.98,0.85,4.1586
0.01,0.22,1.14925
0.61,0.71,3.05175
0.42,0.83,2.4421
0.76,0.03,3.0217
0.59,0.16,2.6717
0.78,0.18,2.6515
0.3,0.96,2.03165
0.26,0.89,1.9347
0.49,0.46,2.5958
0.48,0.58,2.66445
0.62,0.56,2.8982
0.65,0.44,2.6074
0.53,0.99,2.78535
0.58,0.4,2.5467
0.13,0.82,1.4769
0.79,0.62,3.22715
0.24,0.14,2.4185
0.58,0.9,2.96185
0.31,0.64,2.1263
0.67,0.18,2.63895
0.38,0.74,2.3545
0.53,0.08,2.8326
0.86,0.13,2.80835
0.36,0.35,2.35305
0.96,0.04,3.034
0.18,0.13,2.2905
0.6,0.47,2.75125
0.58,0.08,2.8524
0.21,0.14,2.35155
0.93,0.4,2.23765
0.86,0.35,2.3372
0.87,0.21,2.61905
0.32,0.93,2.0959
0.08,0.51,1.351
0.38,0.73,2.34005
0.37,0.07,2.80355
0.52,0.61,2.7978
0.06,0.59,1.2525
0.95,0.94,4.08535
0.45,0.55,2.59635
0.96,0.27,2.5192
0.65,0.34,2.4274
0.72,0.28,2.446
0.15,0.12,2.17775
0.88,0.82,3.8376
0.18,0.79,1.66155
0.17,0.08,2.4589
0.13,0.48,1.54185
0.71,0.79,3.37285
0.11,0.88,1.41635
0.73,0.81,3.4196
0.49,0.28,2.48885
0.02,0.68,1.08925
0.7,0.34,2.43255
0.74,0.98,3.42155
0.29,0.8,2.0297
0.36,0.08,2.779
0.29,0.24,2.2519
0.19,0.66,1.7157
0.98,0.86,4.1792
0.68,0.37,2.47435
0.36,0.2,2.4863
0.24,0.02,2.9192
0.6,0.97,2.99165
0.77,0.64,3.29415
0.88,0.05,2.997
0.04,0.69,1.1723
0.12,0.1,2.12575
0.26,0.86,1.9037
0.89,0.28,2.47615
0.09,0.91,1.32205
0.29,0.5,2.1081
0.39,0.73,2.3949
0.76,0.54,2.89045
0.17,0.18,1.98155
0.52,0.94,2.7502
0.32,0.05,2.84415
0.23,0.84,1.83235
0.49,0.76,2.6744
0.77,0.91,3.54265
0.92,0.83,3.89735
0.19,0.1,2.48255
0.82,0.91,3.69615
0.37,0.72,2.3049
0.73,0.48,2.62945
0.47,0.59,2.6482
0.8,0.5,2.48885
0.03,0.6,1.13095
0.24,0.36,1.9924
0.86,0.57,2.7303
0.97,1.0,4.1341
0.49,0.65,2.6868
0.96,0.91,4.1095
0.92,0.59,2.6635
0.71,0.03,3.0038
0.15,0.92,1.5534
0.0,0.9,0.9977
0.19,0.61,1.74115
0.62,0.97,3.0672
0.85,0.67,3.50475
0.98,0.31,2.4327
0.67,0.69,3.2582
0.25,0.1,2.5837
0.21,0.49,1.8296
0.75,0.61,3.06995
0.31,0.95,2.09245
0.97,0.37,2.31545
0.55,0.54,2.8659
0.77,0.1,2.85335
0.07,1.0,1.23795
0.31,0.65,2.13925
0.17,0.59,1.6788
0.74,0.96,3.4259
0.01,0.51,1.063
